country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","26-11-2025 13:00:00",28.38910936,79.42963708,CO,10,60,25
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","26-11-2025 13:00:00",28.38910936,79.42963708,OZONE,1,36,17
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","26-11-2025 13:00:00",28.406963,77.849831,PM10,134,291,215
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","26-11-2025 13:00:00",28.406963,77.849831,NH3,13,20,16
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","26-11-2025 13:00:00",27.168897,78.376960,NH3,2,2,2
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","26-11-2025 13:00:00",27.168897,78.376960,CO,10,22,11
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","26-11-2025 13:00:00",27.1594,78.3953,PM10,50,127,94
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","26-11-2025 13:00:00",27.1594,78.3953,NO2,8,42,17
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","26-11-2025 13:00:00",27.1594,78.3953,CO,21,33,24
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","26-11-2025 13:00:00",28.646233,77.358075,PM10,172,457,326
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","26-11-2025 13:00:00",26.428282,80.327067,NH3,2,2,2
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","26-11-2025 13:00:00",26.428282,80.327067,OZONE,12,14,14
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","26-11-2025 13:00:00",26.509954,80.249612,PM2.5,54,238,118
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","26-11-2025 13:00:00",26.4703136,80.3229863,PM10,50,129,94
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","26-11-2025 13:00:00",26.4703136,80.3229863,NO2,15,45,27
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","26-11-2025 13:00:00",26.4703136,80.3229863,OZONE,6,35,18
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","26-11-2025 13:00:00",28.2348927,77.8683002,PM10,133,333,210
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","26-11-2025 13:00:00",28.2348927,77.8683002,NH3,1,1,1
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","26-11-2025 13:00:00",26.8458805,80.9365541,CO,40,131,65
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","26-11-2025 13:00:00",26.83399722,80.8917361,NH3,6,15,11
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","26-11-2025 13:00:00",26.83399722,80.8917361,SO2,2,17,7
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","26-11-2025 13:00:00",26.83399722,80.8917361,OZONE,9,53,24
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","26-11-2025 13:00:00",28.9535882,77.7622941,PM10,144,486,322
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","26-11-2025 13:00:00",29.063510,77.709723,NO2,25,86,50
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","26-11-2025 13:00:00",26.766433,80.927299,SO2,24,24,24
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","26-11-2025 13:00:00",26.906111,80.948222,NO2,33,44,40
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","26-11-2025 13:00:00",26.90723,80.98579,PM2.5,44,124,89
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","26-11-2025 13:00:00",26.90723,80.98579,CO,9,16,13
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","26-11-2025 13:00:00",26.8458805,80.9365541,NO2,43,52,45
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","26-11-2025 13:00:00",26.8458805,80.9365541,NH3,14,21,17
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","26-11-2025 13:00:00",26.8458805,80.9365541,SO2,3,20,11
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","26-11-2025 13:00:00",17.417094,78.457437,CO,20,51,24
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","26-11-2025 13:00:00",17.349694,78.451437,NO2,18,35,26
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","26-11-2025 13:00:00",27.106972,78.000111,SO2,18,37,27
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","26-11-2025 13:00:00",27.106972,78.000111,CO,33,66,46
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","26-11-2025 13:00:00",27.19865833,78.00598056,NO2,5,28,15
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","26-11-2025 13:00:00",28.685382,77.453839,PM10,146,436,265
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","26-11-2025 13:00:00",28.6603346,77.3572563,CO,1,128,81
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","26-11-2025 13:00:00",26.730136,83.433859,PM2.5,31,80,49
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","26-11-2025 13:00:00",26.730136,83.433859,SO2,32,34,33
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","26-11-2025 13:00:00",17.429398,78.569354,CO,17,43,38
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","26-11-2025 13:00:00",17.37206,78.50864,SO2,13,18,14
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","26-11-2025 13:00:00",17.528544,78.286195,NO2,8,8,8
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","26-11-2025 13:00:00",17.417094,78.457437,PM10,81,221,133
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","26-11-2025 13:00:00",28.557054,77.453663,PM2.5,206,412,351
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","26-11-2025 13:00:00",28.557054,77.453663,NO2,NA,NA,NA
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","26-11-2025 13:00:00",28.557054,77.453663,OZONE,5,236,191
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","26-11-2025 13:00:00",25.4547,78.6039,OZONE,1,7,1
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","26-11-2025 13:00:00",23.685297,86.945968,PM2.5,104,243,190
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","26-11-2025 13:00:00",23.685297,86.945968,SO2,15,32,20
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","26-11-2025 13:00:00",23.685297,86.945968,CO,33,96,67
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","26-11-2025 13:00:00",23.685297,86.945968,OZONE,20,81,42
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","26-11-2025 13:00:00",23.6979360,86.9443950,NO2,8,66,27
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","26-11-2025 13:00:00",23.6979360,86.9443950,NH3,3,4,3
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","26-11-2025 13:00:00",23.6979360,86.9443950,SO2,11,14,12
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","26-11-2025 13:00:00",23.6181830,87.1057180,PM2.5,95,327,241
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","26-11-2025 13:00:00",23.6181830,87.1057180,PM10,80,159,120
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","26-11-2025 13:00:00",23.6181830,87.1057180,NO2,9,51,25
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","26-11-2025 13:00:00",22.554954,88.292568,NO2,8,62,18
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","26-11-2025 13:00:00",22.554954,88.292568,SO2,9,11,10
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","26-11-2025 13:00:00",22.6025571,88.3105664,SO2,11,106,33
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","26-11-2025 13:00:00",22.611968,88.347422,NO2,21,37,26
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","26-11-2025 13:00:00",22.611968,88.347422,OZONE,3,39,22
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","26-11-2025 13:00:00",22.5687319,88.2797276,SO2,4,15,8
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","26-11-2025 13:00:00",22.5367507,88.3638022,PM2.5,120,367,214
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","26-11-2025 13:00:00",22.5367507,88.3638022,NO2,27,67,48
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","26-11-2025 13:00:00",23.5087640,87.3544400,SO2,4,6,4
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","26-11-2025 13:00:00",22.06047,88.109737,SO2,13,18,16
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","26-11-2025 13:00:00",22.06047,88.109737,CO,32,68,40
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","26-11-2025 13:00:00",22.06047,88.109737,OZONE,21,34,26
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","26-11-2025 13:00:00",22.629801,88.352017,NO2,21,51,32
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","26-11-2025 13:00:00",22.629801,88.352017,NH3,7,13,10
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","26-11-2025 13:00:00",22.554954,88.292568,PM2.5,85,300,159
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","26-11-2025 13:00:00","25.44919916 ","81.82735986 ",PM10,40,401,113
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","26-11-2025 13:00:00","25.44919916 ","81.82735986 ",CO,29,84,59
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","26-11-2025 13:00:00","25.44919916 ","81.82735986 ",OZONE,11,13,11
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","26-11-2025 13:00:00",25.3505986,82.9083074,OZONE,7,26,12
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","26-11-2025 13:00:00",25.301778,82.996789,CO,20,70,26
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","26-11-2025 13:00:00",25.301778,82.996789,OZONE,1,3,1
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","26-11-2025 13:00:00",25.262326,82.995408,CO,10,34,15
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","26-11-2025 13:00:00",28.83526,78.74460,OZONE,10,21,13
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","26-11-2025 13:00:00",28.840739,78.697531,PM2.5,142,341,262
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","26-11-2025 13:00:00",28.840739,78.697531,SO2,4,37,14
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","26-11-2025 13:00:00",28.840739,78.697531,OZONE,4,97,33
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","26-11-2025 13:00:00",28.88528,78.73880,PM2.5,57,216,132
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","26-11-2025 13:00:00",28.88528,78.73880,NO2,15,16,16
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","26-11-2025 13:00:00",28.856664,78.772638,CO,26,40,38
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","26-11-2025 13:00:00",25.32393,82.99687,PM10,42,112,82
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","26-11-2025 13:00:00",30.269444,78.044167,CO,26,42,41
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","26-11-2025 13:00:00",29.2124114,78.9611753,SO2,4,10,8
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","26-11-2025 13:00:00",29.2124114,78.9611753,OZONE,1,3,1
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","26-11-2025 13:00:00",28.849399,78.742362,SO2,62,127,99
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","26-11-2025 13:00:00",29.4723508,77.7194031,PM10,100,414,181
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","26-11-2025 13:00:00",29.4723508,77.7194031,NO2,30,122,65
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","26-11-2025 13:00:00",28.5447608,77.3231257,NH3,13,22,16
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","26-11-2025 13:00:00",28.5898,77.3101,NO2,52,202,151
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","26-11-2025 13:00:00",28.5898,77.3101,CO,2,109,67
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","26-11-2025 13:00:00",25.425602,81.917152,PM10,68,176,143
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","26-11-2025 13:00:00",25.425602,81.917152,SO2,7,24,10
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","26-11-2025 13:00:00",23.616515,87.119133,OZONE,17,80,40
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","26-11-2025 13:00:00",22.5367507,88.3638022,NH3,7,13,9
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","26-11-2025 13:00:00",22.5367507,88.3638022,OZONE,7,32,23
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","26-11-2025 13:00:00",22.58157048,88.41002457,PM2.5,89,225,147
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","26-11-2025 13:00:00",22.58157048,88.41002457,CO,62,108,78
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","26-11-2025 13:00:00",22.556640,88.342674,PM2.5,188,346,271
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","26-11-2025 13:00:00",22.556640,88.342674,PM10,133,260,177
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","26-11-2025 13:00:00",22.51106,88.35142,PM2.5,88,227,134
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","26-11-2025 13:00:00",22.51106,88.35142,NH3,9,22,14
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","26-11-2025 13:00:00",22.51106,88.35142,OZONE,2,124,70
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","26-11-2025 13:00:00",14.675886,77.593027,CO,29,36,32
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","26-11-2025 13:00:00",14.675886,77.593027,OZONE,34,58,43
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","26-11-2025 13:00:00",13.204880,79.097889,OZONE,50,58,55
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","26-11-2025 13:00:00",14.465052,78.824187,PM2.5,48,65,51
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","26-11-2025 13:00:00",14.465052,78.824187,SO2,13,17,13
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","26-11-2025 13:00:00",16.9872867,81.7363176,PM2.5,160,318,245
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","26-11-2025 13:00:00",16.9872867,81.7363176,NO2,15,36,23
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","26-11-2025 13:00:00",16.9872867,81.7363176,CO,29,52,34
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","26-11-2025 13:00:00",13.67,79.35,PM10,62,101,85
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","26-11-2025 13:00:00",13.67,79.35,NO2,4,21,16
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","26-11-2025 13:00:00",13.67,79.35,SO2,1,7,5
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","26-11-2025 13:00:00",25.5626095,84.663264,OZONE,6,17,8
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","26-11-2025 13:00:00",24.75746,84.366208,PM2.5,7,63,28
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","26-11-2025 13:00:00",24.75746,84.366208,CO,101,103,102
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","26-11-2025 13:00:00",24.75746,84.366208,OZONE,10,40,24
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","26-11-2025 13:00:00",25.42742023,86.13886079,CO,12,32,26
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","26-11-2025 13:00:00",26.80365,84.51954,PM2.5,35,200,119
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","26-11-2025 13:00:00",25.251013,86.989001,NO2,7,10,8
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","26-11-2025 13:00:00",13.615387,79.409230,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","26-11-2025 13:00:00",13.615387,79.409230,PM10,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","26-11-2025 13:00:00",13.615387,79.409230,NH3,4,4,4
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","26-11-2025 13:00:00",13.615387,79.409230,SO2,18,19,18
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","26-11-2025 13:00:00",13.615387,79.409230,OZONE,16,17,17
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","26-11-2025 13:00:00",16.536107,80.594233,PM2.5,48,247,105
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","26-11-2025 13:00:00",16.536107,80.594233,SO2,9,17,10
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","26-11-2025 13:00:00",16.554731,80.649110,NO2,7,9,9
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","26-11-2025 13:00:00",24.7955,84.9994,OZONE,18,57,19
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","26-11-2025 13:00:00",24.792403,84.992416,NO2,2,8,5
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","26-11-2025 13:00:00",24.792403,84.992416,SO2,12,16,14
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","26-11-2025 13:00:00",24.792403,84.992416,CO,30,40,36
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","26-11-2025 13:00:00",25.697189,85.245900,OZONE,10,134,54
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","26-11-2025 13:00:00",25.560083,87.553265,NO2,NA,NA,NA
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","26-11-2025 13:00:00",25.560083,87.553265,NH3,NA,NA,NA
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","26-11-2025 13:00:00",25.265194,87.012947,PM2.5,75,117,87
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","26-11-2025 13:00:00",25.265194,87.012947,PM10,81,119,99
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","26-11-2025 13:00:00",25.7808257,84.7446768,PM10,35,108,68
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","26-11-2025 13:00:00",25.7808257,84.7446768,NH3,4,7,5
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","26-11-2025 13:00:00",25.7808257,84.7446768,OZONE,24,76,32
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","26-11-2025 13:00:00",24.7955,84.9994,NO2,8,9,9
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","26-11-2025 13:00:00",11.654054,92.734055,NH3,NA,NA,NA
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","26-11-2025 13:00:00",16.5150833,80.5181667,NO2,19,85,31
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","26-11-2025 13:00:00",16.5150833,80.5181667,NH3,2,4,4
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","26-11-2025 13:00:00",14.675886,77.593027,NO2,24,24,24
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","26-11-2025 13:00:00",17.72,83.3,NO2,5,60,28
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","26-11-2025 13:00:00",17.72,83.3,NH3,4,5,4
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","26-11-2025 13:00:00",27.103358,93.679645,NO2,NA,NA,NA
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","26-11-2025 13:00:00",27.103358,93.679645,CO,8,57,9
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","26-11-2025 13:00:00",27.103358,93.679645,OZONE,5,5,5
India,Assam,Silchar,"Tarapur, Silchar - PCBA","26-11-2025 13:00:00",24.82827,92.79525,NH3,1,1,1
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","26-11-2025 13:00:00",26.987634,94.636574,CO,14,90,25
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","26-11-2025 13:00:00",26.987634,94.636574,OZONE,4,72,31
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","26-11-2025 13:00:00",26.146529,87.454184,SO2,16,92,42
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","26-11-2025 13:00:00",26.0881305,87.93840336,CO,17,23,20
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","26-11-2025 13:00:00",27.308328,84.531742,PM10,16,184,77
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","26-11-2025 13:00:00",27.308328,84.531742,NO2,4,11,6
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","26-11-2025 13:00:00",27.308328,84.531742,SO2,15,17,16
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","26-11-2025 13:00:00",26.10887,91.589544,SO2,8,26,14
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","26-11-2025 13:00:00",26.187500,91.744194,OZONE,17,18,17
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","26-11-2025 13:00:00",21.185571,81.343175,PM10,49,121,71
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","26-11-2025 13:00:00",21.185571,81.343175,CO,28,32,31
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","26-11-2025 13:00:00",21.224231,81.408350,PM2.5,67,143,101
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","26-11-2025 13:00:00",22.08815,82.13737,PM2.5,72,187,108
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","26-11-2025 13:00:00",22.118125,83.140608,PM10,44,98,77
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","26-11-2025 13:00:00",22.118125,83.140608,NH3,5,5,5
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","26-11-2025 13:00:00",22.368195,82.746431,PM2.5,48,87,51
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","26-11-2025 13:00:00",25.892357,86.590325,SO2,15,18,17
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","26-11-2025 13:00:00",25.859655,85.77944,SO2,15,28,23
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","26-11-2025 13:00:00",25.859655,85.77944,CO,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","26-11-2025 13:00:00",24.952822,84.002396,PM2.5,26,203,57
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","26-11-2025 13:00:00",24.952822,84.002396,NO2,2,3,2
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","26-11-2025 13:00:00",26.2271665,84.3570427,PM2.5,33,133,75
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","26-11-2025 13:00:00",26.2271665,84.3570427,CO,67,136,99
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","26-11-2025 13:00:00",21.237755,81.705301,PM10,88,143,110
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","26-11-2025 13:00:00",21.237755,81.705301,NO2,16,22,19
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","26-11-2025 13:00:00",21.371751,81.664929,NH3,3,3,3
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","26-11-2025 13:00:00",22.06631475,83.33820077,SO2,5,7,6
India,Delhi,Delhi,"Alipur, Delhi - DPCC","26-11-2025 13:00:00",28.815329,77.153010,NO2,27,145,80
India,Delhi,Delhi,"Alipur, Delhi - DPCC","26-11-2025 13:00:00",28.815329,77.153010,OZONE,7,74,24
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","26-11-2025 13:00:00",26.1403345,85.3650192,NH3,1,1,1
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","26-11-2025 13:00:00",26.1209,85.3647,OZONE,8,51,17
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","26-11-2025 13:00:00",25.586562,85.043586,PM2.5,69,220,132
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","26-11-2025 13:00:00",25.586562,85.043586,SO2,7,10,9
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","26-11-2025 13:00:00",25.586562,85.043586,CO,40,114,57
